,X,Y,Z,S,I_Raw,I_Pro,I_DoG,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px
727,33.0,63.0,14.0,4.0,1238.0,220.1151184318229,56.6883696112193,33.0,116.0,14.0,0,53,0
728,58.0,60.0,10.0,4.0,1129.0,111.1151184318229,15.232234310124884,58.0,113.0,10.0,0,53,0
729,52.0,60.0,27.0,4.0,1338.0,320.1151184318229,255.04354029942928,52.0,113.0,27.0,0,53,0
730,48.0,60.0,12.0,4.0,1095.0,77.1151184318229,8.509643091149904,48.0,113.0,12.0,0,53,0
731,57.0,59.0,58.0,4.0,1818.0,800.1151184318229,510.84728677212246,57.0,112.0,58.0,0,53,0
732,24.0,59.0,11.0,4.0,1081.0,63.11511843182291,3.46475355979275,24.0,112.0,11.0,0,53,0
733,38.0,56.0,61.0,4.0,2198.0,1180.1151184318228,811.0070133387595,38.0,109.0,61.0,0,53,0
734,5.0,56.0,42.0,4.0,1245.0,227.1151184318229,89.78468198802162,5.0,109.0,42.0,0,53,0
735,36.0,55.0,25.0,4.0,1185.0,167.1151184318229,62.02666393410644,36.0,108.0,25.0,0,53,0
736,55.0,54.0,41.0,4.0,1896.0,878.1151184318229,703.8953176497683,55.0,107.0,41.0,0,53,0
737,11.0,54.0,48.0,4.0,1321.0,303.1151184318229,52.84516960572745,11.0,107.0,48.0,0,53,0
738,30.0,52.0,39.0,4.0,853.0,-1.0,1.1914330957087287,30.0,105.0,39.0,0,53,0
739,25.0,50.0,19.0,4.0,1202.0,184.1151184318229,17.016439923920316,25.0,103.0,19.0,0,53,0
740,10.0,50.0,30.0,4.0,1195.0,177.1151184318229,20.238060109934846,10.0,103.0,30.0,0,53,0
741,13.0,49.0,8.0,4.0,1086.0,68.1151184318229,4.685345236169784,13.0,102.0,8.0,0,53,0
742,31.0,46.0,11.0,4.0,1175.0,157.1151184318229,23.550720913586574,31.0,99.0,11.0,0,53,0
743,27.0,46.0,32.0,4.0,1094.0,76.1151184318229,4.399453943002646,27.0,99.0,32.0,0,53,0
744,16.0,44.0,46.0,4.0,1178.0,160.1151184318229,24.41073981878283,16.0,97.0,46.0,0,53,0
745,53.0,43.0,28.0,4.0,956.0,-1.0,0.9236036707338544,53.0,96.0,28.0,0,53,0
746,13.0,43.0,13.0,4.0,1074.0,56.11511843182291,4.590054094320012,13.0,96.0,13.0,0,53,0
747,17.0,42.0,61.0,4.0,2193.0,1175.1151184318228,864.1374926863148,17.0,95.0,61.0,0,53,0
748,21.0,41.0,19.0,4.0,1125.0,107.1151184318229,9.726498784464162,21.0,94.0,19.0,0,53,0
749,43.0,37.0,61.0,4.0,2059.0,1041.1151184318228,844.65711535216,43.0,90.0,61.0,0,53,0
750,4.0,37.0,16.0,4.0,1060.0,42.11511843182291,3.493697241984985,4.0,90.0,16.0,0,53,0
751,54.0,35.0,59.0,4.0,2314.0,1296.1151184318228,805.9909373144835,54.0,88.0,59.0,0,53,0
752,32.0,34.0,11.0,4.0,1166.0,148.1151184318229,10.493507092364805,32.0,87.0,11.0,0,53,0
753,9.0,34.0,60.0,4.0,1958.0,940.1151184318229,864.1695019294319,9.0,87.0,60.0,0,53,0
754,61.0,33.0,47.0,4.0,1465.0,447.1151184318229,233.02793389218877,61.0,86.0,47.0,0,53,0
755,62.0,32.0,13.0,4.0,1958.0,940.1151184318229,853.1144455087041,62.0,85.0,13.0,0,53,0
756,24.0,32.0,33.0,4.0,1806.0,788.1151184318229,681.6358853192949,24.0,85.0,33.0,0,53,0
757,59.0,31.0,37.0,4.0,1751.0,733.1151184318229,571.876879614131,59.0,84.0,37.0,0,53,0
758,17.0,31.0,21.0,4.0,1008.0,-1.0,10.032214192946174,17.0,84.0,21.0,0,53,0
759,22.0,30.0,15.0,4.0,1116.0,98.1151184318229,18.777689361871044,22.0,83.0,15.0,0,53,0
760,48.0,28.0,46.0,4.0,1870.0,852.1151184318229,573.8514241732003,48.0,81.0,46.0,0,53,0
761,36.0,28.0,27.0,4.0,1211.0,193.1151184318229,183.4374613685602,36.0,81.0,27.0,0,53,0
762,24.0,27.0,48.0,4.0,1660.0,642.1151184318229,503.6199304135527,24.0,80.0,48.0,0,53,0
763,5.0,27.0,28.0,4.0,1048.0,30.115118431822907,0.8729524145597983,5.0,80.0,28.0,0,53,0
764,54.0,24.0,8.0,4.0,1479.0,461.1151184318229,459.11345933626643,54.0,77.0,8.0,0,53,0
765,30.0,24.0,55.0,4.0,1394.0,376.1151184318229,320.1983285473853,30.0,77.0,55.0,0,53,0
766,58.0,22.0,24.0,4.0,1214.0,196.1151184318229,153.3705223955663,58.0,75.0,24.0,0,53,0
767,57.0,22.0,47.0,4.0,1709.0,691.1151184318229,466.96177790979124,57.0,75.0,47.0,0,53,0
768,12.0,22.0,9.0,4.0,1152.0,134.1151184318229,14.06572559684426,12.0,75.0,9.0,0,53,0
769,44.0,19.0,57.0,4.0,2048.0,1030.1151184318228,853.342785034178,44.0,72.0,57.0,0,53,0
770,55.0,18.0,63.0,4.0,2114.0,1096.1151184318228,841.0933248305632,55.0,71.0,63.0,0,53,0
771,43.0,17.0,31.0,4.0,1655.0,637.1151184318229,609.7652157516419,43.0,70.0,31.0,0,53,0
772,27.0,17.0,28.0,4.0,1873.0,855.1151184318229,592.1321870728979,27.0,70.0,28.0,0,53,0
773,26.0,17.0,38.0,4.0,1872.0,854.1151184318229,645.2872775143628,26.0,70.0,38.0,0,53,0
774,14.0,14.0,5.0,4.0,1043.0,25.115118431822907,1.4937513566597835,14.0,67.0,5.0,0,53,0
775,24.0,12.0,57.0,4.0,1342.0,324.1151184318229,230.30053011041178,24.0,65.0,57.0,0,53,0
776,49.0,11.0,27.0,4.0,1749.0,731.1151184318229,664.1002066452668,49.0,64.0,27.0,0,53,0
777,32.0,11.0,23.0,4.0,1795.0,777.1151184318229,601.5091703641307,32.0,64.0,23.0,0,53,0
778,14.0,10.0,47.0,4.0,1406.0,388.1151184318229,350.9218331992919,14.0,63.0,47.0,0,53,0
779,31.0,6.0,33.0,4.0,1734.0,716.1151184318229,511.73710193334085,31.0,59.0,33.0,0,53,0
780,32.0,4.0,47.0,4.0,1245.0,227.1151184318229,53.183321921368844,32.0,57.0,47.0,0,53,0
781,29.0,67.0,45.0,5.0,1071.0,53.11511843182291,10.38294290173755,29.0,120.0,45.0,0,53,0
782,13.0,64.0,30.0,5.0,1007.0,-1.0,4.781750082538624,13.0,117.0,30.0,0,53,0
783,8.0,64.0,17.0,5.0,1009.0,-1.0,0.8125750708607266,8.0,117.0,17.0,0,53,0
784,47.0,63.0,53.0,5.0,1764.0,746.1151184318229,548.9394302802563,47.0,116.0,53.0,0,53,0
785,33.0,63.0,14.0,5.0,1238.0,220.1151184318229,38.49313026092914,33.0,116.0,14.0,0,53,0
786,56.0,59.0,58.0,5.0,1842.0,824.1151184318229,613.8981682378064,56.0,112.0,58.0,0,53,0
787,48.0,59.0,12.0,5.0,1079.0,61.11511843182291,4.8537979063983165,48.0,112.0,12.0,0,53,0
788,20.0,56.0,50.0,5.0,1318.0,300.1151184318229,23.70183827617538,20.0,109.0,50.0,0,53,0
789,5.0,56.0,42.0,5.0,1245.0,227.1151184318229,64.33668275853464,5.0,109.0,42.0,0,53,0
790,39.0,55.0,61.0,5.0,2214.0,1196.1151184318228,844.3761687014019,39.0,108.0,61.0,0,53,0
791,55.0,54.0,41.0,5.0,1896.0,878.1151184318229,733.4229022766573,55.0,107.0,41.0,0,53,0
792,36.0,54.0,25.0,5.0,1186.0,168.1151184318229,45.77881492718693,36.0,107.0,25.0,0,53,0
793,25.0,50.0,19.0,5.0,1202.0,184.1151184318229,10.285280547614873,25.0,103.0,19.0,0,53,0
794,10.0,50.0,30.0,5.0,1195.0,177.1151184318229,12.555220284263607,10.0,103.0,30.0,0,53,0
795,13.0,49.0,8.0,5.0,1086.0,68.1151184318229,2.712837347219201,13.0,102.0,8.0,0,53,0
796,26.0,47.0,32.0,5.0,844.0,-1.0,0.7323582930631224,26.0,100.0,32.0,0,53,0
797,31.0,45.0,11.0,5.0,1164.0,146.1151184318229,14.825966422186609,31.0,98.0,11.0,0,53,0
798,17.0,43.0,46.0,5.0,1147.0,129.1151184318229,14.08697493053233,17.0,96.0,46.0,0,53,0
799,43.0,37.0,61.0,5.0,2059.0,1041.1151184318228,866.0493868570774,43.0,90.0,61.0,0,53,0
800,54.0,35.0,58.0,5.0,2350.0,1332.1151184318228,969.0099317355548,54.0,88.0,58.0,0,53,0
801,32.0,34.0,11.0,5.0,1166.0,148.1151184318229,5.888634418420165,32.0,87.0,11.0,0,53,0
802,9.0,34.0,60.0,5.0,1958.0,940.1151184318229,838.3750199598796,9.0,87.0,60.0,0,53,0
803,62.0,32.0,13.0,5.0,1958.0,940.1151184318229,836.3287900824324,62.0,85.0,13.0,0,53,0
804,25.0,31.0,34.0,5.0,1779.0,761.1151184318229,728.5885249293966,25.0,84.0,34.0,0,53,0
805,59.0,30.0,38.0,5.0,1757.0,739.1151184318229,622.1483743884144,59.0,83.0,38.0,0,53,0
806,22.0,30.0,15.0,5.0,1116.0,98.1151184318229,10.615742209704575,22.0,83.0,15.0,0,53,0
807,48.0,29.0,46.0,5.0,1845.0,827.1151184318229,591.1640707750596,48.0,82.0,46.0,0,53,0
808,36.0,28.0,27.0,5.0,1211.0,193.1151184318229,143.5221681661473,36.0,81.0,27.0,0,53,0
809,24.0,28.0,46.0,5.0,1625.0,607.1151184318229,504.82882404710205,24.0,81.0,46.0,0,53,0
810,58.0,23.0,47.0,5.0,1627.0,609.1151184318229,467.7129074335879,58.0,76.0,47.0,0,53,0
811,55.0,23.0,8.0,5.0,1507.0,489.1151184318229,443.06321626699577,55.0,76.0,8.0,0,53,0
812,12.0,22.0,9.0,5.0,1152.0,134.1151184318229,8.846520826892794,12.0,75.0,9.0,0,53,0
813,55.0,19.0,62.0,5.0,2170.0,1152.1151184318228,974.7959308571192,55.0,72.0,62.0,0,53,0
814,44.0,19.0,57.0,5.0,2048.0,1030.1151184318228,913.8471102495508,44.0,72.0,57.0,0,53,0
815,26.0,16.0,38.0,5.0,1869.0,851.1151184318229,650.4475096295772,26.0,69.0,38.0,0,53,0
816,49.0,11.0,27.0,5.0,1749.0,731.1151184318229,637.4352620858446,49.0,64.0,27.0,0,53,0
817,32.0,11.0,24.0,5.0,1756.0,738.1151184318229,598.0818592393516,32.0,64.0,24.0,0,53,0
818,14.0,10.0,47.0,5.0,1406.0,388.1151184318229,371.1597443747797,14.0,63.0,47.0,0,53,0
819,31.0,6.0,33.0,5.0,1734.0,716.1151184318229,562.9020766885453,31.0,59.0,33.0,0,53,0
820,28.0,68.0,44.0,6.0,1051.0,33.11511843182291,5.6657430903391175,28.0,121.0,44.0,0,53,0
821,33.0,63.0,14.0,6.0,1238.0,220.1151184318229,27.298488462950026,33.0,116.0,14.0,0,53,0
822,56.0,59.0,58.0,6.0,1842.0,824.1151184318229,628.642566255145,56.0,112.0,58.0,0,53,0
823,47.0,59.0,11.0,6.0,830.0,-1.0,2.3526681141277432,47.0,112.0,11.0,0,53,0
824,20.0,57.0,49.0,6.0,1276.0,258.1151184318229,12.377155262563852,20.0,110.0,49.0,0,53,0
825,55.0,55.0,40.0,6.0,1859.0,841.1151184318229,680.0707086291388,55.0,108.0,40.0,0,53,0
826,10.0,50.0,30.0,6.0,1195.0,177.1151184318229,8.07434333075088,10.0,103.0,30.0,0,53,0
827,13.0,48.0,9.0,6.0,1048.0,30.115118431822907,1.7214622157701187,13.0,101.0,9.0,0,53,0
828,31.0,45.0,11.0,6.0,1164.0,146.1151184318229,9.906296060854245,31.0,98.0,11.0,0,53,0
829,16.0,44.0,44.0,6.0,1044.0,26.115118431822907,5.429450588615418,16.0,97.0,44.0,0,53,0
830,54.0,35.0,58.0,6.0,2350.0,1332.1151184318228,1001.7130246242853,54.0,88.0,58.0,0,53,0
831,9.0,34.0,60.0,6.0,1958.0,940.1151184318229,714.8826243481569,9.0,87.0,60.0,0,53,0
832,25.0,31.0,35.0,6.0,1780.0,762.1151184318229,683.1555205208829,25.0,84.0,35.0,0,53,0
833,22.0,31.0,14.0,6.0,1143.0,125.1151184318229,5.2427808902240045,22.0,84.0,14.0,0,53,0
834,59.0,30.0,38.0,6.0,1757.0,739.1151184318229,582.3875479421952,59.0,83.0,38.0,0,53,0
835,48.0,30.0,46.0,6.0,1796.0,778.1151184318229,545.8478542091242,48.0,83.0,46.0,0,53,0
836,12.0,22.0,10.0,6.0,1154.0,136.1151184318229,5.790632023677461,12.0,75.0,10.0,0,53,0
837,45.0,19.0,58.0,6.0,2065.0,1047.1151184318228,832.4144667636123,45.0,72.0,58.0,0,53,0
838,27.0,16.0,37.0,6.0,1871.0,853.1151184318229,613.2651057358285,27.0,69.0,37.0,0,53,0
839,49.0,12.0,26.0,6.0,1721.0,703.1151184318229,556.8729112885734,49.0,65.0,26.0,0,53,0
840,14.0,10.0,47.0,6.0,1406.0,388.1151184318229,327.14976971453007,14.0,63.0,47.0,0,53,0
841,47.0,58.0,10.0,7.0,739.0,-1.0,0.9167347236083025,47.0,111.0,10.0,0,53,0
842,20.0,58.0,48.0,7.0,1168.0,150.1151184318229,4.681145813962156,20.0,111.0,48.0,0,53,0
843,54.0,56.0,39.0,7.0,1807.0,789.1151184318229,588.2913693259275,54.0,109.0,39.0,0,53,0
844,31.0,45.0,11.0,7.0,1164.0,146.1151184318229,6.664270348793798,31.0,98.0,11.0,0,53,0
845,54.0,35.0,58.0,7.0,2350.0,1332.1151184318228,955.9123231048995,54.0,88.0,58.0,0,53,0
846,21.0,32.0,13.0,7.0,1030.0,12.115118431822907,2.2740625084802977,21.0,85.0,13.0,0,53,0
847,25.0,31.0,35.0,7.0,1780.0,762.1151184318229,593.4105563025287,25.0,84.0,35.0,0,53,0
848,59.0,30.0,39.0,7.0,1724.0,706.1151184318229,504.3569937131225,59.0,83.0,39.0,0,53,0
849,12.0,22.0,9.0,7.0,1152.0,134.1151184318229,3.594598611176911,12.0,75.0,9.0,0,53,0
850,27.0,15.0,36.0,7.0,1823.0,805.1151184318229,573.4270022822064,27.0,68.0,36.0,0,53,0
851,49.0,13.0,26.0,7.0,1683.0,665.1151184318229,474.8001677297679,49.0,66.0,26.0,0,53,0
852,14.0,11.0,46.0,7.0,1422.0,404.1151184318229,266.19787670730227,14.0,64.0,46.0,0,53,0
853,33.0,63.0,15.0,8.0,1190.0,172.1151184318229,14.960688320928478,33.0,116.0,15.0,0,53,0
854,54.0,56.0,39.0,8.0,1807.0,789.1151184318229,497.4235848809828,54.0,109.0,39.0,0,53,0
855,32.0,44.0,10.0,8.0,1091.0,73.1151184318229,4.381388661727044,32.0,97.0,10.0,0,53,0
856,54.0,35.0,58.0,8.0,2350.0,1332.1151184318228,875.4708550843637,54.0,88.0,58.0,0,53,0
857,25.0,31.0,36.0,8.0,1726.0,708.1151184318229,496.39225737260324,25.0,84.0,36.0,0,53,0
858,12.0,23.0,9.0,8.0,1105.0,87.1151184318229,1.8157399685906928,12.0,76.0,9.0,0,53,0
859,48.0,14.0,27.0,8.0,1757.0,739.1151184318229,414.79494722851257,48.0,67.0,27.0,0,53,0
860,28.0,14.0,34.0,8.0,1765.0,747.1151184318229,522.0976567330395,28.0,67.0,34.0,0,53,0
861,66.0,65.0,28.0,2.0,1148.0,146.94407653256155,62.95431689500442,120.0,65.0,28.0,54,0,0
862,44.0,65.0,64.0,2.0,1254.0,252.94407653256155,151.33842247428822,98.0,65.0,64.0,54,0,0
863,24.0,65.0,24.0,2.0,2149.0,1147.9440765325617,615.3692499498263,78.0,65.0,24.0,54,0,0
864,9.0,65.0,46.0,2.0,1096.0,94.94407653256155,22.903841513849382,63.0,65.0,46.0,54,0,0
865,57.0,64.0,32.0,2.0,1948.0,946.9440765325616,490.82020377174376,111.0,64.0,32.0,54,0,0
866,45.0,64.0,30.0,2.0,1032.0,30.944076532561553,7.905566574182415,99.0,64.0,30.0,54,0,0
867,22.0,64.0,10.0,2.0,1229.0,227.94407653256155,69.98731542972739,76.0,64.0,10.0,54,0,0
868,12.0,64.0,60.0,2.0,1390.0,388.94407653256155,299.4127103063739,66.0,64.0,60.0,54,0,0
869,62.0,63.0,27.0,2.0,1162.0,160.94407653256155,57.79934323600727,116.0,63.0,27.0,54,0,0
870,43.0,63.0,17.0,2.0,1606.0,604.9440765325616,221.0559932365205,97.0,63.0,17.0,54,0,0
871,5.0,63.0,26.0,2.0,1082.0,80.94407653256155,16.292939127950643,59.0,63.0,26.0,54,0,0
872,54.0,62.0,26.0,2.0,2235.0,1233.9440765325617,402.1948798132898,108.0,62.0,26.0,54,0,0
873,53.0,62.0,20.0,2.0,2090.0,1088.9440765325617,441.90822883752736,107.0,62.0,20.0,54,0,0
874,67.0,61.0,27.0,2.0,1026.0,24.944076532561553,7.707048672744036,121.0,61.0,27.0,54,0,0
875,66.0,61.0,35.0,2.0,1050.0,48.94407653256155,13.003990630185463,120.0,61.0,35.0,54,0,0
876,58.0,61.0,13.0,2.0,1615.0,613.9440765325616,259.3433666170278,112.0,61.0,13.0,54,0,0
877,54.0,61.0,36.0,2.0,2195.0,1193.9440765325617,454.66763343287005,108.0,61.0,36.0,54,0,0
878,50.0,61.0,27.0,2.0,2217.0,1215.9440765325617,466.61943220219575,104.0,61.0,27.0,54,0,0
879,48.0,61.0,60.0,2.0,1068.0,66.94407653256155,27.98703505899386,102.0,61.0,60.0,54,0,0
880,46.0,61.0,48.0,2.0,954.0,-1.0,0.028201966634350054,100.0,61.0,48.0,54,0,0
881,46.0,61.0,12.0,2.0,1790.0,788.9440765325616,299.13034957005726,100.0,61.0,12.0,54,0,0
882,19.0,61.0,54.0,2.0,1054.0,52.94407653256155,11.343126591962122,73.0,61.0,54.0,54,0,0
883,13.0,61.0,6.0,2.0,1854.0,852.9440765325616,353.0887248599786,67.0,61.0,6.0,54,0,0
884,63.0,60.0,24.0,2.0,1112.0,110.94407653256155,39.531170252022804,117.0,60.0,24.0,54,0,0
885,62.0,60.0,6.0,2.0,2019.0,1017.9440765325616,297.84840806201123,116.0,60.0,6.0,54,0,0
886,53.0,60.0,14.0,2.0,1584.0,582.9440765325616,180.23649216282854,107.0,60.0,14.0,54,0,0
887,26.0,60.0,30.0,2.0,2131.0,1129.9440765325617,472.090599260948,80.0,60.0,30.0,54,0,0
888,19.0,60.0,30.0,2.0,2365.0,1363.9440765325617,613.7404803007431,73.0,60.0,30.0,54,0,0
889,17.0,60.0,42.0,2.0,1405.0,403.94407653256155,213.08029989426544,71.0,60.0,42.0,54,0,0
890,13.0,60.0,3.0,2.0,1767.0,765.9440765325616,365.2532501920113,67.0,60.0,3.0,54,0,0
891,57.0,59.0,9.0,2.0,1679.0,677.9440765325616,163.25062489923707,111.0,59.0,9.0,54,0,0
892,39.0,59.0,62.0,2.0,1007.0,5.944076532561553,1.170734473494313,93.0,59.0,62.0,54,0,0
893,31.0,59.0,7.0,2.0,1650.0,648.9440765325616,271.02238186850093,85.0,59.0,7.0,54,0,0
894,22.0,59.0,14.0,2.0,2107.0,1105.9440765325617,385.34392151064145,76.0,59.0,14.0,54,0,0
895,19.0,59.0,16.0,2.0,2201.0,1199.9440765325617,402.9137472078085,73.0,59.0,16.0,54,0,0
896,18.0,59.0,64.0,2.0,1475.0,473.94407653256155,318.79097741578863,72.0,59.0,64.0,54,0,0
897,14.0,59.0,18.0,2.0,1758.0,756.9440765325616,307.06834685586705,68.0,59.0,18.0,54,0,0
898,2.0,59.0,62.0,2.0,1011.0,9.944076532561553,1.5767082145139777,56.0,59.0,62.0,54,0,0
899,40.0,58.0,9.0,2.0,1201.0,199.94407653256155,113.9915976530309,94.0,58.0,9.0,54,0,0
900,35.0,58.0,6.0,2.0,1633.0,631.9440765325616,289.29928356937165,89.0,58.0,6.0,54,0,0
901,26.0,58.0,65.0,2.0,788.0,-1.0,0.5329753681539119,80.0,58.0,65.0,54,0,0
902,20.0,58.0,9.0,2.0,1873.0,871.9440765325616,317.76150976519654,74.0,58.0,9.0,54,0,0
903,8.0,58.0,32.0,2.0,1014.0,12.944076532561553,3.339527415300627,62.0,58.0,32.0,54,0,0
904,61.0,57.0,35.0,2.0,1986.0,984.9440765325616,373.025200140081,115.0,57.0,35.0,54,0,0
905,54.0,57.0,36.0,2.0,2295.0,1293.9440765325617,500.7698219013376,108.0,57.0,36.0,54,0,0
906,52.0,57.0,7.0,2.0,1699.0,697.9440765325616,234.44005681094538,106.0,57.0,7.0,54,0,0
907,6.0,57.0,5.0,2.0,1284.0,282.94407653256155,149.20694037260685,60.0,57.0,5.0,54,0,0
908,54.0,56.0,26.0,2.0,2362.0,1360.9440765325617,424.63309381299274,108.0,56.0,26.0,54,0,0
909,52.0,56.0,51.0,2.0,1070.0,68.94407653256155,13.577423652469648,106.0,56.0,51.0,54,0,0
910,52.0,56.0,22.0,2.0,2325.0,1323.9440765325617,402.62796876962216,106.0,56.0,22.0,54,0,0
911,48.0,55.0,18.0,2.0,1462.0,460.94407653256155,199.52358060055107,102.0,55.0,18.0,54,0,0
912,32.0,55.0,42.0,2.0,1153.0,151.94407653256155,47.02016145865757,86.0,55.0,42.0,54,0,0
913,23.0,55.0,41.0,2.0,1015.0,13.944076532561553,1.1786554790419081,77.0,55.0,41.0,54,0,0
914,31.0,54.0,7.0,2.0,1814.0,812.9440765325616,278.41978707139907,85.0,54.0,7.0,54,0,0
915,50.0,53.0,27.0,2.0,1964.0,962.9440765325616,393.6392113020906,104.0,53.0,27.0,54,0,0
916,41.0,53.0,13.0,2.0,1300.0,298.94407653256155,141.1130812952884,95.0,53.0,13.0,54,0,0
917,19.0,53.0,27.0,2.0,1827.0,825.9440765325616,423.67745766749204,73.0,53.0,27.0,54,0,0
918,16.0,53.0,34.0,2.0,1162.0,160.94407653256155,47.771075964249455,70.0,53.0,34.0,54,0,0
919,13.0,53.0,5.0,2.0,1711.0,709.9440765325616,296.7247688165952,67.0,53.0,5.0,54,0,0
920,12.0,53.0,17.0,2.0,1575.0,573.9440765325616,226.96085369467013,66.0,53.0,17.0,54,0,0
921,66.0,52.0,34.0,2.0,1108.0,106.94407653256155,21.476170625980583,120.0,52.0,34.0,54,0,0
922,64.0,52.0,6.0,2.0,1767.0,765.9440765325616,221.40254949401282,118.0,52.0,6.0,54,0,0
923,62.0,52.0,20.0,2.0,2064.0,1062.9440765325617,523.0672508707615,116.0,52.0,20.0,54,0,0
924,54.0,52.0,7.0,2.0,1513.0,511.94407653256155,210.56461309965687,108.0,52.0,7.0,54,0,0
925,61.0,51.0,13.0,2.0,1340.0,338.94407653256155,104.99493630782699,115.0,51.0,13.0,54,0,0
926,54.0,51.0,21.0,2.0,1827.0,825.9440765325616,298.3577182153637,108.0,51.0,21.0,54,0,0
927,54.0,51.0,12.0,2.0,1283.0,281.94407653256155,94.81734795202574,108.0,51.0,12.0,54,0,0
928,28.0,51.0,20.0,2.0,1968.0,966.9440765325616,445.5462267772238,82.0,51.0,20.0,54,0,0
929,25.0,51.0,30.0,2.0,1899.0,897.9440765325616,398.9269606177051,79.0,51.0,30.0,54,0,0
930,20.0,51.0,41.0,2.0,976.0,-1.0,0.7258654448573014,74.0,51.0,41.0,54,0,0
931,11.0,51.0,39.0,2.0,1110.0,108.94407653256155,32.577324323206945,65.0,51.0,39.0,54,0,0
932,29.0,50.0,34.0,2.0,1665.0,663.9440765325616,282.69284616276667,83.0,50.0,34.0,54,0,0
933,20.0,50.0,29.0,2.0,1714.0,712.9440765325616,382.83609377852747,74.0,50.0,29.0,54,0,0
934,16.0,50.0,14.0,2.0,1688.0,686.9440765325616,190.2361497479459,70.0,50.0,14.0,54,0,0
935,56.0,49.0,27.0,2.0,1644.0,642.9440765325616,198.73075757662562,110.0,49.0,27.0,54,0,0
936,23.0,49.0,22.0,2.0,2143.0,1141.9440765325617,393.3122438599219,77.0,49.0,22.0,54,0,0
937,23.0,49.0,14.0,2.0,2209.0,1207.9440765325617,477.845811140316,77.0,49.0,14.0,54,0,0
938,22.0,49.0,18.0,2.0,2396.0,1394.9440765325617,385.30567200863527,76.0,49.0,18.0,54,0,0
939,10.0,49.0,10.0,2.0,1564.0,562.9440765325616,261.75292619310466,64.0,49.0,10.0,54,0,0
940,6.0,49.0,21.0,2.0,1458.0,456.94407653256155,240.95256643890104,60.0,49.0,21.0,54,0,0
941,63.0,48.0,26.0,2.0,1903.0,901.9440765325616,360.5430153361177,117.0,48.0,26.0,54,0,0
942,59.0,48.0,13.0,2.0,1213.0,211.94407653256155,87.1197465308649,113.0,48.0,13.0,54,0,0
943,57.0,48.0,40.0,2.0,1292.0,290.94407653256155,157.50618133170568,111.0,48.0,40.0,54,0,0
944,23.0,48.0,35.0,2.0,1793.0,791.9440765325616,331.2272427597586,77.0,48.0,35.0,54,0,0
945,64.0,47.0,6.0,2.0,1683.0,681.9440765325616,223.82506123162366,118.0,47.0,6.0,54,0,0
946,48.0,47.0,9.0,2.0,1010.0,8.944076532561553,0.4190723627896643,102.0,47.0,9.0,54,0,0
947,43.0,47.0,20.0,2.0,1240.0,238.94407653256155,111.78593179028961,97.0,47.0,20.0,54,0,0
948,27.0,47.0,20.0,2.0,2015.0,1013.9440765325616,438.06062457213466,81.0,47.0,20.0,54,0,0
949,27.0,47.0,6.0,2.0,1409.0,407.94407653256155,175.62372207883405,81.0,47.0,6.0,54,0,0
950,16.0,47.0,18.0,2.0,1562.0,560.9440765325616,229.60109463800694,70.0,47.0,18.0,54,0,0
951,62.0,46.0,20.0,2.0,2117.0,1115.9440765325617,510.66613083664805,116.0,46.0,20.0,54,0,0
952,52.0,46.0,5.0,2.0,1109.0,107.94407653256155,66.95739925549454,106.0,46.0,5.0,54,0,0
953,37.0,46.0,5.0,2.0,1731.0,729.9440765325616,356.76794224246004,91.0,46.0,5.0,54,0,0
954,20.0,46.0,40.0,2.0,1269.0,267.94407653256155,89.37010202553957,74.0,46.0,40.0,54,0,0
955,19.0,46.0,32.0,2.0,1825.0,823.9440765325616,455.22523368694056,73.0,46.0,32.0,54,0,0
956,16.0,46.0,62.0,2.0,1015.0,13.944076532561553,2.5195470391981654,70.0,46.0,62.0,54,0,0
957,59.0,45.0,8.0,2.0,1532.0,530.9440765325616,283.3247819498712,113.0,45.0,8.0,54,0,0
958,54.0,45.0,9.0,2.0,1174.0,172.94407653256155,111.32336816549076,108.0,45.0,9.0,54,0,0
959,51.0,45.0,27.0,2.0,1662.0,660.9440765325616,270.6078704813288,105.0,45.0,27.0,54,0,0
960,22.0,45.0,20.0,2.0,2091.0,1089.9440765325617,459.7528178443426,76.0,45.0,20.0,54,0,0
961,13.0,45.0,7.0,2.0,1628.0,626.9440765325616,273.71094800654834,67.0,45.0,7.0,54,0,0
962,6.0,45.0,20.0,2.0,1500.0,498.94407653256155,272.05947126662153,60.0,45.0,20.0,54,0,0
963,56.0,44.0,26.0,2.0,1615.0,613.9440765325616,233.81780579992588,110.0,44.0,26.0,54,0,0
964,55.0,44.0,22.0,2.0,1592.0,590.9440765325616,231.94481670616435,109.0,44.0,22.0,54,0,0
965,46.0,44.0,35.0,2.0,1097.0,95.94407653256155,31.653803863922363,100.0,44.0,35.0,54,0,0
966,43.0,43.0,15.0,2.0,950.0,-1.0,0.03643105439901814,97.0,43.0,15.0,54,0,0
967,34.0,43.0,8.0,2.0,1703.0,701.9440765325616,272.3166133034006,88.0,43.0,8.0,54,0,0
968,14.0,43.0,46.0,2.0,1174.0,172.94407653256155,74.88217225924436,68.0,43.0,46.0,54,0,0
969,15.0,42.0,11.0,2.0,1702.0,700.9440765325616,332.18098554175884,69.0,42.0,11.0,54,0,0
